City;Product Type;Trip or Order Status;Request Time;Begin Trip Time;Begin Trip Lat;Begin Trip Lng;Begin Trip Address;Dropoff Time;Dropoff Lat;Dropoff Lng;Dropoff Address;Distance (miles);Fare Amount;Fare Currency
Sao Paulo;uberX;COMPLETED;2018-06-01 22:50:47 +0000 UTC;2018-06-01 23:06:22 +0000 UTC;0;0;Origem;2018-06-01 23:39:07 +0000 UTC;0;0;Destino;12.11;40.45;BRL
Sao Paulo;uberX;CANCELED;2018-06-01 22:49:35 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Sao Paulo;uberX;COMPLETED;2018-06-01 14:21:06 +0000 UTC;2018-06-01 14:22:21 +0000 UTC;0;0;Origem;2018-06-01 14:56:57 +0000 UTC;0;0;Destino;11.58;38.25;BRL
Sao Paulo;uberX;COMPLETED;2018-06-01 03:35:02 +0000 UTC;2018-06-01 03:40:46 +0000 UTC;0;0;Origem;2018-06-01 03:57:26 +0000 UTC;0;0;Destino;4.85;18.85;BRL
Sao Paulo;uberX;DRIVER_CANCELED;2018-06-01 03:28:29 +0000 UTC;2018-06-01 03:34:12 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Sao Paulo;uberX;COMPLETED;2018-06-01 00:11:05 +0000 UTC;2018-06-01 00:17:23 +0000 UTC;0;0;Origem;2018-06-01 00:46:03 +0000 UTC;0;0;Destino;5.73;24.03;BRL
Sao Paulo;uberX;COMPLETED;2018-05-31 22:10:15 +0000 UTC;2018-05-31 22:14:14 +0000 UTC;0;0;Origem;2018-05-31 22:25:03 +0000 UTC;0;0;Destino;1.73;9.65;BRL
Rio de Janeiro;uberX;COMPLETED;2018-05-31 10:51:35 +0000 UTC;2018-05-31 10:55:58 +0000 UTC;0;0;Origem;2018-05-31 11:19:50 +0000 UTC;0;0;Destino;13.52;38.13;BRL
Rio de Janeiro;uberX;COMPLETED;2018-05-10 15:37:03 +0000 UTC;2018-05-10 15:41:15 +0000 UTC;0;0;Origem;2018-05-10 15:47:36 +0000 UTC;0;0;Destino;1.82;8.69;BRL
Rio de Janeiro;uberX;COMPLETED;2018-05-06 02:15:57 +0000 UTC;2018-05-06 02:25:10 +0000 UTC;0;0;Origem;2018-05-06 02:29:08 +0000 UTC;0;0;Destino;0.76;9.85;BRL
Rio de Janeiro;uberX;CANCELED;2018-05-06 02:15:04 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2018-05-05 21:23:13 +0000 UTC;2018-05-05 21:29:20 +0000 UTC;0;0;Origem;2018-05-05 21:47:25 +0000 UTC;0;0;Destino;3.41;13.09;BRL
Rio de Janeiro;uberX;CANCELED;2018-05-05 21:21:01 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2018-05-05 21:19:00 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2018-04-16 17:24:25 +0000 UTC;2018-04-16 17:30:39 +0000 UTC;0;0;Origem;2018-04-16 17:39:14 +0000 UTC;0;0;Destino;2.56;9.62;BRL
Rio de Janeiro;uberX;COMPLETED;2018-04-07 00:22:06 +0000 UTC;2018-04-07 00:29:18 +0000 UTC;0;0;Origem;2018-04-07 00:37:18 +0000 UTC;0;0;Destino;1.97;8.26;BRL
Rio de Janeiro;uberX;CANCELED;2018-04-07 00:20:08 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2018-03-12 12:56:00 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2018-03-12 12:54:39 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2018-01-24 18:37:26 +0000 UTC;2018-01-24 18:41:02 +0000 UTC;0;0;Origem;2018-01-24 18:57:52 +0000 UTC;0;0;Destino;2.27;10.49;BRL
Rio de Janeiro;uberX;COMPLETED;2018-01-23 17:35:10 +0000 UTC;2018-01-23 17:42:46 +0000 UTC;0;0;Origem;2018-01-23 17:56:54 +0000 UTC;0;0;Destino;6.14;18.83;BRL
Rio de Janeiro;uberX;CANCELED;2018-01-23 17:34:12 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2018-01-23 17:33:29 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2018-01-23 17:32:50 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2018-01-23 17:31:13 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2018-01-19 19:27:50 +0000 UTC;2018-01-19 19:31:28 +0000 UTC;0;0;Origem;2018-01-19 19:53:28 +0000 UTC;0;0;Destino;10.67;28.61;BRL
Rio de Janeiro;uberX;COMPLETED;2018-01-17 23:39:00 +0000 UTC;2018-01-17 23:42:45 +0000 UTC;0;0;Origem;2018-01-18 00:01:34 +0000 UTC;0;0;Destino;7.72;23.4;BRL
Rio de Janeiro;uberX;COMPLETED;2018-01-17 18:01:10 +0000 UTC;2018-01-17 18:05:22 +0000 UTC;0;0;Origem;2018-01-17 18:19:58 +0000 UTC;0;0;Destino;6.42;20.32;BRL
Rio de Janeiro;uberX;DRIVER_CANCELED;2018-01-17 17:49:23 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;7.0;BRL
Rio de Janeiro;uberX;COMPLETED;2018-01-07 00:25:04 +0000 UTC;2018-01-07 00:29:22 +0000 UTC;0;0;Origem;2018-01-07 00:42:43 +0000 UTC;0;0;Destino;4.08;15.29;BRL
Rio de Janeiro;uberX;COMPLETED;2018-01-06 21:38:28 +0000 UTC;2018-01-06 21:40:45 +0000 UTC;0;0;Origem;2018-01-06 21:56:55 +0000 UTC;0;0;Destino;4.05;15.8;BRL
Rio de Janeiro;uberX;COMPLETED;2018-01-01 03:42:49 +0000 UTC;2018-01-01 03:47:56 +0000 UTC;0;0;Origem;2018-01-01 04:05:16 +0000 UTC;0;0;Destino;8.28;46.93;BRL
Rio de Janeiro;uberX;CANCELED;2018-01-01 03:41:46 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2018-01-01 03:40:46 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2018-01-01 03:36:04 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2017-12-21 00:56:44 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2017-12-21 00:55:58 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2017-12-21 00:55:12 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2017-12-19 12:14:24 +0000 UTC;2017-12-19 12:19:39 +0000 UTC;0;0;Origem;2017-12-19 12:27:09 +0000 UTC;0;0;Destino;1.13;7.75;BRL
Rio de Janeiro;uberX;COMPLETED;2017-12-14 22:16:19 +0000 UTC;2017-12-14 22:21:11 +0000 UTC;0;0;Origem;2017-12-14 22:41:37 +0000 UTC;0;0;Destino;7.62;24.13;BRL
Rio de Janeiro;uberX;COMPLETED;2017-12-14 13:10:29 +0000 UTC;2017-12-14 13:13:48 +0000 UTC;0;0;Origem;2017-12-14 13:29:09 +0000 UTC;0;0;Destino;3.16;11.25;BRL
Rio de Janeiro;uberX;COMPLETED;2017-12-12 08:20:21 +0000 UTC;2017-12-12 08:22:29 +0000 UTC;0;0;Origem;2017-12-12 08:46:49 +0000 UTC;0;0;Destino;12.6;37.08;BRL
Rio de Janeiro;uberX;COMPLETED;2017-12-10 01:57:34 +0000 UTC;2017-12-10 02:03:14 +0000 UTC;0;0;Origem;2017-12-10 02:21:13 +0000 UTC;0;0;Destino;6.38;26.2;BRL
Rio de Janeiro;uberX;CANCELED;2017-12-10 01:55:39 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2017-12-09 20:15:33 +0000 UTC;2017-12-09 20:20:19 +0000 UTC;0;0;Origem;2017-12-09 20:36:59 +0000 UTC;0;0;Destino;7.03;22.6;BRL
Rio de Janeiro;uberX;COMPLETED;2017-12-09 18:06:06 +0000 UTC;2017-12-09 18:08:14 +0000 UTC;0;0;Origem;2017-12-09 18:24:38 +0000 UTC;0;0;Destino;6.23;17.7;BRL
Rio de Janeiro;uberX;COMPLETED;2017-12-09 16:06:18 +0000 UTC;2017-12-09 16:12:35 +0000 UTC;0;0;Origem;2017-12-09 16:26:56 +0000 UTC;0;0;Destino;3.35;11.73;BRL
Rio de Janeiro;uberX;CANCELED;2017-12-09 15:59:56 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2017-12-04 20:26:09 +0000 UTC;2017-12-04 20:33:14 +0000 UTC;0;0;Origem;2017-12-04 21:01:03 +0000 UTC;0;0;Destino;10.67;50.21;BRL
Rio de Janeiro;uberX;CANCELED;2017-12-04 20:24:25 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2017-11-01 23:30:47 +0000 UTC;2017-11-01 23:34:53 +0000 UTC;0;0;Origem;2017-11-02 00:01:22 +0000 UTC;0;0;Destino;10.46;31.99;BRL
Rio de Janeiro;uberX;COMPLETED;2017-11-01 15:59:13 +0000 UTC;2017-11-01 16:07:28 +0000 UTC;0;0;Origem;2017-11-01 16:43:34 +0000 UTC;0;0;Destino;10.49;31.13;BRL
Rio de Janeiro;uberX;COMPLETED;2017-10-24 12:09:30 +0000 UTC;2017-10-24 12:13:10 +0000 UTC;0;0;Origem;2017-10-24 12:28:05 +0000 UTC;0;0;Destino;2.64;11.15;BRL
Rio de Janeiro;uberX;COMPLETED;2017-10-22 21:14:11 +0000 UTC;2017-10-22 21:17:56 +0000 UTC;0;0;Origem;2017-10-22 21:41:40 +0000 UTC;0;0;Destino;5.97;37.44;BRL
Rio de Janeiro;uberX;CANCELED;2017-10-20 22:19:15 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2017-10-20 22:15:19 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2017-10-13 20:22:30 +0000 UTC;2017-10-13 20:25:56 +0000 UTC;0;0;Origem;2017-10-13 20:32:19 +0000 UTC;0;0;Destino;1.46;7.75;BRL
Rio de Janeiro;uberX;COMPLETED;2017-10-10 11:42:35 +0000 UTC;2017-10-10 11:50:56 +0000 UTC;0;0;Origem;2017-10-10 12:00:16 +0000 UTC;0;0;Destino;1.77;7.91;BRL
Rio de Janeiro;uberX;CANCELED;2017-10-10 11:38:25 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2017-10-10 11:37:08 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2017-10-07 13:07:31 +0000 UTC;2017-10-07 13:12:17 +0000 UTC;0;0;Origem;2017-10-07 13:19:53 +0000 UTC;0;0;Destino;1.59;7.75;BRL
Rio de Janeiro;uberX;COMPLETED;2017-10-03 13:18:13 +0000 UTC;2017-10-03 13:22:06 +0000 UTC;0;0;Origem;2017-10-03 13:40:37 +0000 UTC;0;0;Destino;2.07;8.87;BRL
Rio de Janeiro;uberX;COMPLETED;2017-09-30 19:32:20 +0000 UTC;2017-09-30 19:34:14 +0000 UTC;0;0;Origem;2017-09-30 20:14:45 +0000 UTC;0;0;Destino;19.62;54.96;BRL
Rio de Janeiro;uberX;COMPLETED;2017-09-30 17:16:47 +0000 UTC;2017-09-30 17:22:15 +0000 UTC;0;0;Origem;2017-09-30 17:56:59 +0000 UTC;0;0;Destino;18.31;49.64;BRL
Rio de Janeiro;uberX;COMPLETED;2017-08-18 20:05:14 +0000 UTC;2017-08-18 20:11:17 +0000 UTC;0;0;Origem;2017-08-18 20:41:27 +0000 UTC;0;0;Destino;2.21;11.01;BRL
Rio de Janeiro;uberX;COMPLETED;2017-08-17 18:25:39 +0000 UTC;2017-08-17 18:29:27 +0000 UTC;0;0;Origem;2017-08-17 18:57:15 +0000 UTC;0;0;Destino;2.39;16.41;BRL
Rio de Janeiro;uberX;COMPLETED;2017-07-25 19:01:21 +0000 UTC;2017-07-25 19:13:33 +0000 UTC;0;0;Origem;2017-07-25 19:30:50 +0000 UTC;0;0;Destino;2.88;11.2;BRL
Rio de Janeiro;uberX;COMPLETED;2017-07-20 23:24:56 +0000 UTC;2017-07-20 23:33:13 +0000 UTC;0;0;Origem;2017-07-20 23:42:23 +0000 UTC;0;0;Destino;1.17;7.78;BRL
Rio de Janeiro;uberX;COMPLETED;2017-05-29 22:17:08 +0000 UTC;2017-05-29 22:21:18 +0000 UTC;0;0;Origem;2017-05-29 22:40:51 +0000 UTC;0;0;Destino;2.9;13.02;BRL
Rio de Janeiro;uberX;CANCELED;2017-05-29 22:16:46 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2017-05-29 19:59:32 +0000 UTC;2017-05-29 20:02:39 +0000 UTC;0;0;Origem;2017-05-29 20:23:37 +0000 UTC;0;0;Destino;2.21;9.76;BRL
Rio de Janeiro;uberX;COMPLETED;2017-05-25 17:47:13 +0000 UTC;2017-05-25 17:51:05 +0000 UTC;0;0;Origem;2017-05-25 18:09:23 +0000 UTC;0;0;Destino;1.99;16.87;BRL
Rio de Janeiro;uberX;CANCELED;2017-05-25 17:45:49 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2017-03-20 22:24:54 +0000 UTC;2017-03-20 22:33:40 +0000 UTC;0;0;Origem;2017-03-20 23:02:33 +0000 UTC;0;0;Destino;5.65;19.81;BRL
Rio de Janeiro;uberX;COMPLETED;2017-01-24 22:31:41 +0000 UTC;2017-01-24 22:35:38 +0000 UTC;0;0;Origem;2017-01-24 22:57:35 +0000 UTC;0;0;Destino;7.12;22.09;BRL
Rio de Janeiro;uberX;COMPLETED;2016-12-30 19:39:54 +0000 UTC;2016-12-30 19:45:26 +0000 UTC;0;0;Origem;2016-12-30 19:59:01 +0000 UTC;0;0;Destino;2.61;9.72;BRL
Rio de Janeiro;uberX;COMPLETED;2016-11-09 19:01:13 +0000 UTC;2016-11-09 19:06:02 +0000 UTC;0;0;Origem;2016-11-09 19:17:05 +0000 UTC;0;0;Destino;2.08;8.33;BRL
Rio de Janeiro;uberX;COMPLETED;2016-11-09 18:50:06 +0000 UTC;2016-11-09 18:57:22 +0000 UTC;0;0;Origem;2016-11-09 18:57:40 +0000 UTC;0;0;Destino;0.01;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2016-10-21 17:04:28 +0000 UTC;2016-10-21 17:14:05 +0000 UTC;0;0;Origem;2016-10-21 17:39:29 +0000 UTC;0;0;Destino;2.63;11.74;BRL
Rio de Janeiro;uberX;COMPLETED;2016-07-24 04:25:10 +0000 UTC;2016-07-24 04:34:40 +0000 UTC;0;0;Origem;2016-07-24 05:05:02 +0000 UTC;0;0;Destino;16.05;46.67;BRL
Rio de Janeiro;uberX;COMPLETED;2016-07-23 23:20:08 +0000 UTC;2016-07-23 23:28:29 +0000 UTC;0;0;Origem;2016-07-23 23:47:37 +0000 UTC;0;0;Destino;3.53;12.81;BRL
Rio de Janeiro;uberX;CANCELED;2016-07-23 22:16:51 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2016-07-20 19:59:01 +0000 UTC;2016-07-20 20:03:11 +0000 UTC;0;0;Origem;2016-07-20 20:28:18 +0000 UTC;0;0;Destino;2.76;11.97;BRL
Rio de Janeiro;uberX;COMPLETED;2016-07-20 18:13:30 +0000 UTC;2016-07-20 18:16:32 +0000 UTC;0;0;Origem;2016-07-20 18:29:49 +0000 UTC;0;0;Destino;2.39;9.38;BRL
Rio de Janeiro;uberX;COMPLETED;2016-06-13 18:56:34 +0000 UTC;2016-06-13 19:02:37 +0000 UTC;0;0;Origem;2016-06-13 19:16:06 +0000 UTC;0;0;Destino;2.21;8.98;BRL
Rio de Janeiro;uberX;CANCELED;2016-06-13 18:52:39 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2016-05-20 14:29:46 +0000 UTC;2016-05-20 14:33:27 +0000 UTC;0;0;Origem;2016-05-20 14:37:09 +0000 UTC;0;0;Destino;0.98;7.0;BRL
Rio de Janeiro;uberX;CANCELED;2016-05-09 23:49:16 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2016-05-01 20:56:08 +0000 UTC;2016-05-01 21:03:22 +0000 UTC;0;0;Origem;2016-05-01 21:29:27 +0000 UTC;0;0;Destino;9.92;28.24;BRL
Rio de Janeiro;uberX;COMPLETED;2016-05-01 17:04:00 +0000 UTC;2016-05-01 17:08:21 +0000 UTC;0;0;Origem;2016-05-01 17:20:47 +0000 UTC;0;0;Destino;6.25;17.92;BRL
Rio de Janeiro;uberX;COMPLETED;2016-05-01 03:15:00 +0000 UTC;2016-05-01 03:18:16 +0000 UTC;0;0;Origem;2016-05-01 03:20:17 +0000 UTC;0;0;Destino;0.48;7.0;BRL
Rio de Janeiro;uberX;CANCELED;2016-05-01 03:14:01 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;CANCELED;2016-04-24 00:38:40 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2016-04-23 21:48:46 +0000 UTC;2016-04-23 21:53:10 +0000 UTC;0;0;Origem;2016-04-23 22:34:23 +0000 UTC;0;0;Destino;7.91;31.19;BRL
Rio de Janeiro;uberX;COMPLETED;2016-04-17 21:20:01 +0000 UTC;2016-04-17 21:23:22 +0000 UTC;0;0;Origem;2016-04-17 21:54:03 +0000 UTC;0;0;Destino;7.68;33.43;BRL
Rio de Janeiro;uberX;COMPLETED;2016-04-17 17:50:36 +0000 UTC;2016-04-17 17:58:24 +0000 UTC;0;0;Origem;2016-04-17 18:15:49 +0000 UTC;0;0;Destino;8.06;22.76;BRL
