UF;Municipio;Bairro;Produto;DatadaColeta;ValordeVenda
SP;MOGI GUACU;CHACARA NOVA ODESSA;GASOLINA;2022-06-30;6.19
SP;MOGI GUACU;PARQUE CIDADE NOVA;ETANOL;2022-06-30;4.29
SP;MOGI GUACU;PARQUE CIDADE NOVA;GASOLINA;2022-06-30;5.99
SP;MOGI GUACU;JARDIM CENTENARIO;GASOLINA ADITIVADA;2022-06-30;6.95
SP;MOGI GUACU;JARDIM CENTENARIO;ETANOL;2022-06-30;4.15
SP;MOGI GUACU;JARDIM CENTENARIO;GASOLINA;2022-06-30;6.35
SP;MOGI GUACU;JD. GUACU MIRIM;GASOLINA ADITIVADA;2022-06-30;6.19
SP;MOGI GUACU;JD. GUACU MIRIM;ETANOL;2022-06-30;4.19
SP;MOGI GUACU;JD. GUACU MIRIM;GASOLINA;2022-06-30;6.09
SP;MOGI MIRIM;TUCURA;ETANOL;2022-06-30;4.59
SP;MOGI MIRIM;TUCURA;GASOLINA;2022-06-30;6.68
SP;MOGI MIRIM;JARDIM AMERICA;GASOLINA ADITIVADA;2022-06-30;6.09
SP;MOGI MIRIM;JARDIM AMERICA;ETANOL;2022-06-30;4.39
SP;MOGI MIRIM;JARDIM AMERICA;GASOLINA;2022-06-30;5.99
SP;MOGI MIRIM;CENTRO;GASOLINA ADITIVADA;2022-06-30;6.16
SP;MOGI MIRIM;CENTRO;ETANOL;2022-06-30;4.43
SP;MOGI MIRIM;CENTRO;GASOLINA;2022-06-30;6.16
SP;MOGI MIRIM;SEDE;GASOLINA ADITIVADA;2022-06-30;6.19
SP;MOGI MIRIM;SEDE;ETANOL;2022-06-30;4.29
SP;MOGI MIRIM;SEDE;GASOLINA;2022-06-30;6.09
SP;MOGI MIRIM;CENTRO;GASOLINA ADITIVADA;2022-06-30;6.09
SP;MOGI MIRIM;CENTRO;ETANOL;2022-06-30;4.39
SP;MOGI MIRIM;CENTRO;GASOLINA;2022-06-30;5.9
SP;MOGI MIRIM;CENTRO;GASOLINA ADITIVADA;2022-06-30;6.16
SP;MOGI MIRIM;CENTRO;ETANOL;2022-06-30;4.43
SP;MOGI MIRIM;CENTRO;GASOLINA;2022-06-30;6.16
SP;MONTE ALTO;SAO GUILHERME;GASOLINA ADITIVADA;2022-06-27;7.48
SP;MONTE ALTO;SAO GUILHERME;ETANOL;2022-06-27;4.59
SP;MONTE ALTO;SAO GUILHERME;GASOLINA;2022-06-27;7.28
SP;MONTE ALTO;CENTRO;ETANOL;2022-06-27;4.47
SP;MONTE ALTO;CENTRO;GASOLINA;2022-06-27;6.95
SP;MONTE ALTO;CENTRO;GASOLINA ADITIVADA;2022-06-27;7.59
SP;MONTE ALTO;CENTRO;ETANOL;2022-06-27;4.69
SP;MONTE ALTO;CENTRO;GASOLINA;2022-06-27;7.39
SP;MONTE ALTO;CENTRO;ETANOL;2022-06-27;4.47
SP;MONTE ALTO;CENTRO;GASOLINA;2022-06-27;6.95
SP;MONTE ALTO;CENTRO;ETANOL;2022-06-27;4.47
SP;MONTE ALTO;CENTRO;GASOLINA;2022-06-27;6.84
SP;MONTE ALTO;CENTRO;GASOLINA ADITIVADA;2022-06-27;6.99
SP;MONTE ALTO;CENTRO;ETANOL;2022-06-27;4.49
SP;MONTE ALTO;CENTRO;GASOLINA;2022-06-27;6.89
SP;MONTE ALTO;CENTENARIO;ETANOL;2022-06-27;4.49
SP;MONTE ALTO;CENTENARIO;GASOLINA;2022-06-27;6.89
SP;OLIMPIA;PATRIM.S.J.BATISTA I;GASOLINA ADITIVADA;2022-06-27;7.09
SP;OLIMPIA;PATRIM.S.J.BATISTA I;ETANOL;2022-06-27;4.24
SP;OLIMPIA;PATRIM.S.J.BATISTA I;GASOLINA;2022-06-27;6.99
SP;OLIMPIA;CENTRO;GASOLINA ADITIVADA;2022-06-27;7.09
SP;OLIMPIA;CENTRO;ETANOL;2022-06-27;4.24
SP;OLIMPIA;CENTRO;GASOLINA;2022-06-27;6.99
SP;OLIMPIA;CENTRO;GASOLINA ADITIVADA;2022-06-27;7.29
SP;OLIMPIA;CENTRO;ETANOL;2022-06-27;4.49
SP;OLIMPIA;URBANO;GASOLINA ADITIVADA;2022-06-27;7.09
SP;OLIMPIA;URBANO;ETANOL;2022-06-27;4.24
SP;OLIMPIA;URBANO;GASOLINA;2022-06-27;6.74
SP;OURINHOS;NOVA OURINHOS;GASOLINA ADITIVADA;2022-06-30;7.19
SP;OURINHOS;NOVA OURINHOS;ETANOL;2022-06-30;4.69
SP;OURINHOS;NOVA OURINHOS;GASOLINA;2022-06-30;7.19
SP;OURINHOS;PARQUE MINAS GERAIS;ETANOL;2022-06-29;4.39
SP;OURINHOS;PARQUE MINAS GERAIS;GASOLINA;2022-06-29;6.79
SP;OURINHOS;VILA MORAES;ETANOL;2022-06-28;4.35
SP;OURINHOS;VILA MORAES;GASOLINA;2022-06-28;6.59
SP;OURINHOS;VL. SAO BENTO;ETANOL;2022-06-29;4.39
SP;OURINHOS;VL. SAO BENTO;GASOLINA;2022-06-29;6.49
SP;OURINHOS;CENTRO;ETANOL;2022-06-28;4.29
SP;OURINHOS;CENTRO;GASOLINA;2022-06-28;6.79
SP;OURINHOS;VILA MARCANTE;ETANOL;2022-06-28;4.59
SP;OURINHOS;VILA MARCANTE;GASOLINA;2022-06-28;7.15
SP;OURINHOS;VILA SANTA MARIA;ETANOL;2022-06-29;4.09
SP;OURINHOS;VILA SANTA MARIA;GASOLINA;2022-06-29;5.89
SP;OURINHOS;CENTRO;GASOLINA ADITIVADA;2022-06-28;7.49
SP;OURINHOS;CENTRO;ETANOL;2022-06-28;4.47
SP;OURINHOS;CENTRO;GASOLINA;2022-06-28;7.38
SP;OURINHOS;VILA PERINO;ETANOL;2022-06-28;4.39
SP;OURINHOS;VILA PERINO;GASOLINA;2022-06-28;6.69
SP;PAULINIA;NOVA PAULINIA;GASOLINA ADITIVADA;2022-06-27;6.89
SP;PAULINIA;NOVA PAULINIA;ETANOL;2022-06-27;4.07
SP;PAULINIA;NOVA PAULINIA;GASOLINA;2022-06-27;6.69
SP;PAULINIA;V. JOSE P. NOGUEIRA;ETANOL;2022-06-28;3.99
SP;PAULINIA;V. JOSE P. NOGUEIRA;GASOLINA;2022-06-28;6.49
SP;PAULINIA;JARDIM OKINAWA;ETANOL;2022-06-27;4.69
SP;PAULINIA;JARDIM OKINAWA;GASOLINA;2022-06-27;6.99
SP;PAULINIA;SANTA TEREZINHA;ETANOL;2022-06-27;4.29
SP;PAULINIA;SANTA TEREZINHA;GASOLINA;2022-06-27;6.67
SP;PAULINIA;VILA BRESSANI;GASOLINA ADITIVADA;2022-06-27;6.79
SP;PAULINIA;VILA BRESSANI;ETANOL;2022-06-27;4.49
SP;PAULINIA;VILA BRESSANI;GASOLINA;2022-06-27;6.69
SP;PAULINIA;BETEL;GASOLINA ADITIVADA;2022-06-27;7.09
SP;PAULINIA;BETEL;ETANOL;2022-06-27;4.69
SP;PAULINIA;BETEL;GASOLINA;2022-06-27;6.99
SP;PAULINIA;JARDIM AMERICA;GASOLINA ADITIVADA;2022-06-27;6.89
SP;PAULINIA;JARDIM AMERICA;ETANOL;2022-06-27;4.29
SP;PAULINIA;JARDIM AMERICA;GASOLINA;2022-06-27;6.69
SP;PAULINIA;NOVA PAULINIA;GASOLINA ADITIVADA;2022-06-27;6.97
SP;PAULINIA;NOVA PAULINIA;ETANOL;2022-06-27;4.09
SP;PAULINIA;NOVA PAULINIA;GASOLINA;2022-06-27;6.69
SP;PAULINIA;JARDIM EUROPA;GASOLINA ADITIVADA;2022-06-27;6.89
SP;PAULINIA;JARDIM EUROPA;ETANOL;2022-06-27;4.09
SP;PAULINIA;JARDIM EUROPA;GASOLINA;2022-06-27;6.69
SP;PAULINIA;MORUMBI;ETANOL;2022-06-27;4.09
SP;PAULINIA;MORUMBI;GASOLINA;2022-06-27;6.69
SP;PAULINIA;NOVA PAULINIA;ETANOL;2022-06-27;4.29
SP;PAULINIA;NOVA PAULINIA;GASOLINA;2022-06-27;6.69
SP;PIRACICABA;PAULISTA;GASOLINA ADITIVADA;2022-06-27;7.19
SP;PIRACICABA;PAULISTA;ETANOL;2022-06-27;4.59
SP;PIRACICABA;PAULISTA;GASOLINA;2022-06-27;6.99
SP;PIRACICABA;TERRAS DE PIRACICABA;GASOLINA ADITIVADA;2022-06-27;6.99
SP;PIRACICABA;TERRAS DE PIRACICABA;ETANOL;2022-06-27;4.34
SP;PIRACICABA;TERRAS DE PIRACICABA;GASOLINA;2022-06-27;6.79
SP;PIRACICABA;HIGIENOPOLIS;GASOLINA ADITIVADA;2022-06-27;6.79
SP;PIRACICABA;HIGIENOPOLIS;ETANOL;2022-06-27;4.19
SP;PIRACICABA;HIGIENOPOLIS;GASOLINA;2022-06-27;6.59
SP;PIRACICABA;JARAGUA;GASOLINA ADITIVADA;2022-06-27;6.54
SP;PIRACICABA;JARAGUA;ETANOL;2022-06-27;4.39
SP;PIRACICABA;JARAGUA;GASOLINA;2022-06-27;6.49
SP;PIRACICABA;HIGIENOPOLIS;GASOLINA ADITIVADA;2022-06-27;7.19
SP;PIRACICABA;HIGIENOPOLIS;ETANOL;2022-06-27;4.59
SP;PIRACICABA;HIGIENOPOLIS;GASOLINA;2022-06-27;6.99
SP;PIRACICABA;CENTRO;ETANOL;2022-06-27;4.22
SP;PIRACICABA;CENTRO;GASOLINA;2022-06-27;6.65
SP;PIRACICABA;PAULICEIA;GASOLINA ADITIVADA;2022-06-27;6.99
SP;PIRACICABA;PAULICEIA;ETANOL;2022-06-27;4.49
SP;PIRACICABA;PAULICEIA;GASOLINA;2022-06-27;6.79
SP;POA;VILA LUCIA;GASOLINA ADITIVADA;2022-06-29;6.59
SP;POA;VILA LUCIA;ETANOL;2022-06-29;4.28
SP;POA;VILA LUCIA;GASOLINA;2022-06-29;6.32
SP;POA;CALMON VIANA;GASOLINA ADITIVADA;2022-06-29;6.69
SP;POA;CALMON VIANA;ETANOL;2022-06-29;4.19
SP;POA;CALMON VIANA;GASOLINA;2022-06-29;6.29
SP;POA;V STA MARIA;GASOLINA ADITIVADA;2022-06-29;6.89
SP;POA;V STA MARIA;ETANOL;2022-06-29;4.49
SP;POA;V STA MARIA;GASOLINA;2022-06-29;6.79
SP;PRESIDENTE VENCESLAU;CENTRO;GASOLINA ADITIVADA;2022-06-29;6.79
SP;PRESIDENTE VENCESLAU;CENTRO;ETANOL;2022-06-29;4.29
SP;PRESIDENTE VENCESLAU;CENTRO;GASOLINA;2022-06-29;6.69
SP;PRESIDENTE VENCESLAU;CENTRO;GASOLINA ADITIVADA;2022-06-29;6.78
SP;PRESIDENTE VENCESLAU;CENTRO;ETANOL;2022-06-29;4.39
SP;RIBEIRAO PIRES;JARDIM PASTORIL;GASOLINA ADITIVADA;2022-06-29;7.49
SP;RIBEIRAO PIRES;JARDIM PASTORIL;ETANOL;2022-06-29;4.69
SP;RIBEIRAO PIRES;JARDIM PASTORIL;GASOLINA;2022-06-29;7.19
SP;RIBEIRAO PIRES;SANTA LUZIA;ETANOL;2022-06-29;4.69
SP;RIBEIRAO PIRES;SANTA LUZIA;GASOLINA;2022-06-29;6.59
SP;RIBEIRAO PIRES;CENTRO ALTO;GASOLINA ADITIVADA;2022-06-29;7.14
SP;RIBEIRAO PIRES;CENTRO ALTO;ETANOL;2022-06-29;4.59
SP;RIBEIRAO PIRES;CENTRO ALTO;GASOLINA;2022-06-29;6.99
SP;RIBEIRAO PIRES;VL FIORENTINA;GASOLINA ADITIVADA;2022-06-29;6.99
SP;RIBEIRAO PIRES;VL FIORENTINA;ETANOL;2022-06-29;4.39
SP;RIBEIRAO PIRES;VL FIORENTINA;GASOLINA;2022-06-29;6.99
SP;RIBEIRAO PIRES;PRQ SANTA LUZIA;GASOLINA ADITIVADA;2022-06-29;6.19
SP;RIBEIRAO PIRES;PRQ SANTA LUZIA;ETANOL;2022-06-29;4.19
SP;RIBEIRAO PIRES;PRQ SANTA LUZIA;GASOLINA;2022-06-29;6.19
SP;RIBEIRAO PRETO;JARDIM MACEDO;GASOLINA ADITIVADA;2022-06-28;6.59
SP;RIBEIRAO PRETO;JARDIM MACEDO;ETANOL;2022-06-28;4.09
SP;RIBEIRAO PRETO;JARDIM INDEPENDENCIA;GASOLINA ADITIVADA;2022-06-28;7.19
SP;RIBEIRAO PRETO;JARDIM INDEPENDENCIA;ETANOL;2022-06-28;4.29
SP;RIBEIRAO PRETO;JARDIM INDEPENDENCIA;GASOLINA;2022-06-28;7.09
SP;RIBEIRAO PRETO;IPIRANGA;ETANOL;2022-06-28;4.17
SP;RIBEIRAO PRETO;IPIRANGA;GASOLINA;2022-06-28;6.79
SP;RIBEIRAO PRETO;VILA TIBÉRIO;ETANOL;2022-06-28;4.03
SP;RIBEIRAO PRETO;VILA TIBÉRIO;GASOLINA;2022-06-28;6.44
SP;RIBEIRAO PRETO;CAMPOS ELISEOS;GASOLINA ADITIVADA;2022-06-28;6.33
SP;RIBEIRAO PRETO;VILA SEIXAS;GASOLINA ADITIVADA;2022-06-28;6.99
SP;RIBEIRAO PRETO;VILA SEIXAS;ETANOL;2022-06-28;4.09
SP;RIBEIRAO PRETO;VILA SEIXAS;GASOLINA;2022-06-28;6.79
SP;RIBEIRAO PRETO;VILA TIBERIO;GASOLINA ADITIVADA;2022-06-28;6.43
SP;RIBEIRAO PRETO;VILA TIBERIO;ETANOL;2022-06-28;4.03
SP;RIBEIRAO PRETO;VILA TIBERIO;GASOLINA;2022-06-28;6.43
SP;RIBEIRAO PRETO;CAMPOS ELISEOS;GASOLINA ADITIVADA;2022-06-28;6.55
SP;RIBEIRAO PRETO;CAMPOS ELISEOS;ETANOL;2022-06-28;4.07
SP;RIBEIRAO PRETO;CAMPOS ELISEOS;ETANOL;2022-06-28;4.05
SP;RIBEIRAO PRETO;CAMPOS ELISEOS;GASOLINA;2022-06-28;6.45
SP;RIBEIRAO PRETO;VILA ELISA;ETANOL;2022-06-28;4.05
SP;RIBEIRAO PRETO;VILA ELISA;GASOLINA;2022-06-28;6.59
SP;RIBEIRAO PRETO;CAMPOS ELISEOS;ETANOL;2022-06-28;4.05
SP;RIBEIRAO PRETO;CAMPOS ELISEOS;GASOLINA;2022-06-28;6.45
SP;RIBEIRAO PRETO;VILA ELISA;ETANOL;2022-06-28;4.45
SP;RIBEIRAO PRETO;VILA ELISA;GASOLINA;2022-06-28;7.09
SP;RIBEIRAO PRETO;CAMPOS ELÍSEOS;ETANOL;2022-06-28;4.19
SP;RIBEIRAO PRETO;CAMPOS ELÍSEOS;GASOLINA;2022-06-28;6.99
SP;RIBEIRAO PRETO;JD INDEPENDENCIA;ETANOL;2022-06-28;4.14
SP;RIBEIRAO PRETO;JD INDEPENDENCIA;GASOLINA;2022-06-28;6.44
SP;RIBEIRAO PRETO;JARDIM INDEPENDENCIA;GASOLINA ADITIVADA;2022-06-28;7.15
SP;RIBEIRAO PRETO;JARDIM INDEPENDENCIA;ETANOL;2022-06-28;4.19
SP;RIBEIRAO PRETO;JARDIM INDEPENDENCIA;GASOLINA;2022-06-28;6.89
SP;RIBEIRAO PRETO;IPIRANGA;GASOLINA ADITIVADA;2022-06-28;6.99
SP;RIBEIRAO PRETO;IPIRANGA;ETANOL;2022-06-28;4.19
SP;RIBEIRAO PRETO;IPIRANGA;GASOLINA;2022-06-28;6.79
SP;RIBEIRAO PRETO;CENTRO;GASOLINA ADITIVADA;2022-06-28;6.89
SP;RIBEIRAO PRETO;CENTRO;ETANOL;2022-06-28;4.19
SP;RIBEIRAO PRETO;CENTRO;GASOLINA;2022-06-28;6.69
SP;RIBEIRAO PRETO;VILA SEIXAS;ETANOL;2022-06-28;4.03
SP;RIBEIRAO PRETO;VILA SEIXAS;GASOLINA;2022-06-28;6.49
SP;RIBEIRAO PRETO;CENTRO;GASOLINA ADITIVADA;2022-06-28;6.89
SP;RIBEIRAO PRETO;CENTRO;ETANOL;2022-06-28;4.23
SP;RIBEIRAO PRETO;CENTRO;GASOLINA;2022-06-28;6.87
SP;RIBEIRAO PRETO;VILA BRASIL;GASOLINA ADITIVADA;2022-06-28;6.34
SP;RIBEIRAO PRETO;VILA BRASIL;ETANOL;2022-06-28;4.05
SP;RIBEIRAO PRETO;VILA BRASIL;GASOLINA;2022-06-28;6.29
SP;RIO CLARO;BAIRRO DO ESTADIO;ETANOL;2022-06-28;4.29
SP;RIO CLARO;BAIRRO DO ESTADIO;GASOLINA;2022-06-28;6.69
SP;RIO CLARO;CENTRO;GASOLINA ADITIVADA;2022-06-28;6.65
SP;RIO CLARO;CENTRO;ETANOL;2022-06-28;4.39
SP;RIO CLARO;CENTRO;GASOLINA;2022-06-28;6.49
SP;RIO CLARO;CIDADE JARDIM;GASOLINA ADITIVADA;2022-06-28;6.89
SP;RIO CLARO;CIDADE JARDIM;ETANOL;2022-06-28;4.39
SP;RIO CLARO;CIDADE JARDIM;GASOLINA;2022-06-28;6.79
SP;RIO CLARO;VILA INDAIA;GASOLINA ADITIVADA;2022-06-28;6.69
SP;RIO CLARO;VILA INDAIA;ETANOL;2022-06-28;4.39
SP;RIO CLARO;VILA INDAIA;GASOLINA;2022-06-28;6.59
SP;RIO CLARO;CENTRO;ETANOL;2022-06-28;4.29
SP;RIO CLARO;CENTRO;GASOLINA;2022-06-28;6.69
SP;RIO CLARO;OLIMPICO;GASOLINA ADITIVADA;2022-06-28;6.7
SP;RIO CLARO;OLIMPICO;ETANOL;2022-06-28;4.37
SP;RIO CLARO;OLIMPICO;GASOLINA;2022-06-28;6.69
SP;RIO CLARO;ESTADIO;ETANOL;2022-06-28;4.39
SP;RIO CLARO;ESTADIO;GASOLINA;2022-06-28;6.79
SP;RIO CLARO;VILA HORTO FLORESTAL;GASOLINA ADITIVADA;2022-06-28;6.59
SP;RIO CLARO;VILA HORTO FLORESTAL;ETANOL;2022-06-28;4.19
SP;RIO CLARO;VILA HORTO FLORESTAL;GASOLINA;2022-06-28;6.39
SP;RIO CLARO;VILA MARTINS;GASOLINA ADITIVADA;2022-06-28;6.99
SP;RIO CLARO;VILA MARTINS;ETANOL;2022-06-28;4.39
SP;RIO CLARO;VILA MARTINS;GASOLINA;2022-06-28;6.79
SP;RIO CLARO;JARDIM AMERICA;GASOLINA ADITIVADA;2022-06-28;7.19
SP;RIO CLARO;JARDIM AMERICA;ETANOL;2022-06-28;4.59
SP;RIO CLARO;JARDIM AMERICA;GASOLINA;2022-06-28;6.99
SP;SALTO;VILA NOVA;GASOLINA ADITIVADA;2022-06-29;6.79
SP;SALTO;VILA NOVA;ETANOL;2022-06-29;4.39
SP;SALTO;VILA NOVA;GASOLINA;2022-06-29;6.59
SP;SALTO;ITAPECERICA;GASOLINA ADITIVADA;2022-06-29;6.19
SP;SALTO;ITAPECERICA;ETANOL;2022-06-29;4.59
SP;SALTO;ITAPECERICA;GASOLINA;2022-06-29;6.19
SP;SALTO;CHACARA VENDRAMINI;ETANOL;2022-06-29;3.89
SP;SALTO;CHACARA VENDRAMINI;GASOLINA;2022-06-29;5.79
SP;SALTO;CENTRO;GASOLINA ADITIVADA;2022-06-29;6.44
SP;SALTO;CENTRO;ETANOL;2022-06-29;4.29
SP;SALTO;CENTRO;GASOLINA;2022-06-29;6.29
SP;SALTO;JARDIM PARAISO;ETANOL;2022-06-29;4.29
SP;SALTO;JARDIM PARAISO;GASOLINA;2022-06-29;6.39
SP;SALTO;CENTRO;GASOLINA ADITIVADA;2022-06-29;6.69
SP;SALTO;CENTRO;ETANOL;2022-06-29;4.49
SP;SALTO;CENTRO;GASOLINA;2022-06-29;6.59
SP;SALTO;CENTRO;GASOLINA ADITIVADA;2022-06-29;7.3
SP;SALTO;CENTRO;ETANOL;2022-06-29;4.39
SP;SALTO;CENTRO;GASOLINA;2022-06-29;6.99
SP;SANTA BARBARA D'OESTE;JARDIM SAO FERNANDO;GASOLINA ADITIVADA;2022-06-28;6.64
SP;SANTA BARBARA D'OESTE;JARDIM SAO FERNANDO;ETANOL;2022-06-28;4.09
SP;SANTA BARBARA D'OESTE;JARDIM SAO FERNANDO;GASOLINA;2022-06-28;6.49
SP;SANTA BARBARA D'OESTE;LAGOA SECA;GASOLINA ADITIVADA;2022-06-28;6.79
SP;SANTA BARBARA D'OESTE;LAGOA SECA;ETANOL;2022-06-28;4.19
SP;SANTA BARBARA D'OESTE;LAGOA SECA;GASOLINA;2022-06-28;6.59
SP;SANTA BARBARA D'OESTE;CENTRO;ETANOL;2022-06-28;4.17
SP;SANTA BARBARA D'OESTE;CENTRO;GASOLINA;2022-06-28;6.39
SP;SANTA BARBARA D'OESTE;JD. PEROLA;ETANOL;2022-06-28;3.99
SP;SANTA BARBARA D'OESTE;JD. PEROLA;GASOLINA;2022-06-28;6.17
SP;SANTA BARBARA D'OESTE;RESIDENCIAL PARQUE ZABANI;GASOLINA ADITIVADA;2022-06-28;6.64
SP;SANTA BARBARA D'OESTE;RESIDENCIAL PARQUE ZABANI;ETANOL;2022-06-28;4.19
SP;SANTA BARBARA D'OESTE;RESIDENCIAL PARQUE ZABANI;GASOLINA;2022-06-28;6.49
SP;SANTA BARBARA D'OESTE;CENTRO;ETANOL;2022-06-28;3.99
SP;SANTA BARBARA D'OESTE;CENTRO;GASOLINA;2022-06-28;6.29
SP;SANTA BARBARA D'OESTE;CIDADE NOVA;GASOLINA ADITIVADA;2022-06-28;6.59
SP;SANTA BARBARA D'OESTE;CIDADE NOVA;ETANOL;2022-06-28;4.09
SP;SANTA BARBARA D'OESTE;CIDADE NOVA;GASOLINA;2022-06-28;6.59
SP;SANTA BARBARA D'OESTE;JARDIM CANDIDO BERTINI;ETANOL;2022-06-28;4.09
SP;SANTA BARBARA D'OESTE;JARDIM CANDIDO BERTINI;GASOLINA;2022-06-28;6.49
SP;SANTA BARBARA D'OESTE;CENTRO;GASOLINA ADITIVADA;2022-06-28;7.19
SP;SANTA BARBARA D'OESTE;CENTRO;ETANOL;2022-06-28;4.59
SP;SANTA BARBARA D'OESTE;CENTRO;GASOLINA;2022-06-28;6.99
SP;SANTA BARBARA D'OESTE;CIDADE NOVA;ETANOL;2022-06-28;4.09
SP;SANTA BARBARA D'OESTE;CIDADE NOVA;GASOLINA;2022-06-28;6.59
SP;SANTA CRUZ DO RIO PARDO;ESTACAO;GASOLINA ADITIVADA;2022-06-27;6.49
SP;SANTA CRUZ DO RIO PARDO;ESTACAO;ETANOL;2022-06-27;4.39
SP;SANTA CRUZ DO RIO PARDO;ESTACAO;GASOLINA;2022-06-27;6.49
SP;SANTA CRUZ DO RIO PARDO;CHACARA PEIXE;GASOLINA ADITIVADA;2022-06-27;6.84
SP;SANTA CRUZ DO RIO PARDO;CHACARA PEIXE;ETANOL;2022-06-27;4.49
SP;SANTA CRUZ DO RIO PARDO;CHACARA PEIXE;GASOLINA;2022-06-27;6.69
SP;SANTA CRUZ DO RIO PARDO;;GASOLINA ADITIVADA;2022-06-27;6.84
SP;SANTA CRUZ DO RIO PARDO;;ETANOL;2022-06-27;4.49
SP;SANTA CRUZ DO RIO PARDO;;GASOLINA;2022-06-27;6.69
SP;SANTA CRUZ DO RIO PARDO;VILA MATHIAS;GASOLINA ADITIVADA;2022-06-27;7.29
SP;SANTA CRUZ DO RIO PARDO;VILA MATHIAS;ETANOL;2022-06-27;4.59
SP;SANTA CRUZ DO RIO PARDO;VILA MATHIAS;GASOLINA;2022-06-27;7.09
SP;SANTA CRUZ DO RIO PARDO;CENTRO;ETANOL;2022-06-27;5.09
SP;SANTA CRUZ DO RIO PARDO;CENTRO;GASOLINA;2022-06-27;6.99
SP;SANTA CRUZ DO RIO PARDO;SERRINHA;ETANOL;2022-06-27;4.49
SP;SANTA CRUZ DO RIO PARDO;SERRINHA;GASOLINA;2022-06-27;6.69
SP;SANTO ANDRE;PARQUE BANDEIRANTE;GASOLINA ADITIVADA;2022-06-27;7.59
SP;SANTO ANDRE;PARQUE BANDEIRANTE;ETANOL;2022-06-27;4.39
SP;SANTO ANDRE;PARQUE BANDEIRANTE;GASOLINA;2022-06-27;6.89
SP;SANTO ANDRE;CAMPESTRE;GASOLINA ADITIVADA;2022-06-27;7.49
SP;SANTO ANDRE;CAMPESTRE;ETANOL;2022-06-27;4.79
SP;SANTO ANDRE;CAMPESTRE;GASOLINA;2022-06-27;7.19
SP;SANTO ANDRE;VILA METALÚRGICA;GASOLINA ADITIVADA;2022-06-27;7.39
SP;SANTO ANDRE;VILA METALÚRGICA;ETANOL;2022-06-27;4.69
SP;SANTO ANDRE;VILA METALÚRGICA;GASOLINA;2022-06-27;7.19
SP;SANTO ANDRE;V. PRINCIPE DE GALES;GASOLINA ADITIVADA;2022-06-27;7.43
SP;SANTO ANDRE;V. PRINCIPE DE GALES;ETANOL;2022-06-27;4.19
SP;SANTO ANDRE;V. PRINCIPE DE GALES;GASOLINA;2022-06-27;6.83
SP;SANTO ANDRE;JARDIM;GASOLINA ADITIVADA;2022-06-27;7.39
SP;SANTO ANDRE;JARDIM;ETANOL;2022-06-27;4.69
SP;SANTO ANDRE;JARDIM;GASOLINA;2022-06-27;7.09
SP;SANTO ANDRE;CAMPESTRE;GASOLINA ADITIVADA;2022-06-27;6.79
SP;SANTO ANDRE;CAMPESTRE;ETANOL;2022-06-27;4.39
SP;SANTO ANDRE;CAMPESTRE;GASOLINA;2022-06-27;6.59
SP;SANTO ANDRE;VAL PARAISO;GASOLINA ADITIVADA;2022-06-27;7.79
SP;SANTO ANDRE;VAL PARAISO;ETANOL;2022-06-27;4.99
SP;SANTO ANDRE;VAL PARAISO;GASOLINA;2022-06-27;7.59
SP;SANTO ANDRE;VILA GILDA;GASOLINA ADITIVADA;2022-06-27;6.99
SP;SANTO ANDRE;VILA GILDA;ETANOL;2022-06-27;4.69
SP;SANTO ANDRE;VILA GILDA;GASOLINA;2022-06-27;6.79
SP;SANTO ANDRE;JARDIM;GASOLINA ADITIVADA;2022-06-27;8.59
SP;SANTO ANDRE;JARDIM;ETANOL;2022-06-27;4.79
SP;SANTO ANDRE;JARDIM;GASOLINA;2022-06-27;7.79
SP;SANTO ANDRE;CAMPESTRE;GASOLINA ADITIVADA;2022-06-27;7.49
SP;SANTO ANDRE;CAMPESTRE;ETANOL;2022-06-27;4.79
SP;SANTO ANDRE;CAMPESTRE;GASOLINA;2022-06-27;7.19
SP;SANTO ANDRE;JARDIM;GASOLINA ADITIVADA;2022-06-27;7.59
SP;SANTO ANDRE;JARDIM;ETANOL;2022-06-27;4.99
SP;SANTO ANDRE;JARDIM;GASOLINA;2022-06-27;7.29
SP;SANTO ANDRE;CAMPESTRE;GASOLINA ADITIVADA;2022-06-27;7.19
SP;SANTO ANDRE;CAMPESTRE;ETANOL;2022-06-27;4.69
SP;SANTO ANDRE;CAMPESTRE;GASOLINA;2022-06-27;6.99
SP;SANTO ANDRE;VL SACADURA CABRAL;GASOLINA ADITIVADA;2022-06-27;7.19
SP;SANTO ANDRE;VL SACADURA CABRAL;ETANOL;2022-06-27;4.89
SP;SANTO ANDRE;VL SACADURA CABRAL;GASOLINA;2022-06-27;6.99
SP;SANTO ANDRE;BAIRRO JARDIM;GASOLINA ADITIVADA;2022-06-27;6.49
SP;SANTO ANDRE;BAIRRO JARDIM;ETANOL;2022-06-27;4.29
SP;SANTO ANDRE;BAIRRO JARDIM;GASOLINA;2022-06-27;6.49
SP;SANTO ANDRE;VL BASTOS;GASOLINA ADITIVADA;2022-06-27;6.89
SP;SANTO ANDRE;VL BASTOS;ETANOL;2022-06-27;4.89
SP;SANTO ANDRE;VL BASTOS;GASOLINA;2022-06-27;6.89
SP;SANTO ANDRE;SACADURA CABRAL;ETANOL;2022-06-27;4.87
SP;SANTO ANDRE;SACADURA CABRAL;GASOLINA;2022-06-27;7.07
